"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "EBronte_Wuthering" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill"
"great" 0.0805176553258769 0.0358639322410774 0.165163574264399 0.115830115830116 0.124581939799331 0.0635969131447872 0.0326580254282143 0.0695216907675195 0.0523106739501419 0.096917647822599 0.0873293857100225 0.0990908653614893
"better" 0.0980851437606137 0.112373654355376 0.107823767349966 0.0755770968536926 0.0652173913043478 0.067337908035657 0.0484239687383867 0.0587072055370164 0.0703192666215023 0.114539038335799 0.0942403442913912 0.0841791331954399
"came" 0.0849095274345611 0.0621641492178674 0.0741677937262772 0.073934116487308 0.0744147157190636 0.092990444430193 0.0563069403934729 0.0926955876900259 0.0909005153887712 0.113611596729841 0.0857587133051659 0.0942806291788927
"quite" 0.0805176553258769 0.0621641492178674 0.175758973368153 0.0788630575864618 0.0777591973244147 0.0753543256589495 0.0529285239698645 0.0901207102541919 0.0411624975345379 0.0834697445362096 0.0797901581667112 0.100533936216268
"take" 0.103940973238859 0.113569118763412 0.0741677937262772 0.0657192146553849 0.0376254180602007 0.0812330319160307 0.0788297165508621 0.0767313475878548 0.0986184836764971 0.110829271911967 0.084816309862252 0.0875462985232575
"eyes" 0.0614862095215787 0.0878666339906395 0.0317861973112617 0.0427174895260002 0.0468227424749164 0.0988691506872742 0.0968479374767734 0.111749680715198 0.0994760357084666 0.115930200744736 0.0747640064711703 0.111116455817981
"tell" 0.102477015869298 0.150628515412525 0.0486141841231061 0.0583258030066541 0.0752508361204013 0.0796297483913722 0.0427932746990394 0.0659168623573518 0.104621347900284 0.0950627646106832 0.0857587133051659 0.0851411804319592
"young" 0.0980851437606137 0.0549913627696519 0.119665683995338 0.105972233631808 0.0861204013377926 0.0432886551657795 0.0653160508564286 0.0576772545626828 0.0917580674207407 0.0973813686255779 0.107433992492186 0.0750396844485064
"old" 0.0980851437606137 0.0663482746459931 0.0517304779771513 0.0106793723815 0.0359531772575251 0.0598559182539174 0.0731990225115148 0.0813661269723561 0.0694617145895327 0.181314833964766 0.0989523615059607 0.100533936216268
"felt" 0.0585582947824559 0.040048057669203 0.0704282411014229 0.0821490183192311 0.088628762541806 0.086577310331559 0.0630637732406897 0.0731265191776871 0.0531682259821115 0.0978450894285569 0.115287354516469 0.104382125162345
"life" 0.0658780816302629 0.0717278644821547 0.0498607016647242 0.0460034502587694 0.048494983277592 0.0839051711237949 0.0653160508564286 0.0823960779466897 0.0463078097263551 0.100163693443452 0.111831875225784 0.132762518639665
"here" 0.0453826784564033 0.0741187932982265 0.0966051094754031 0.0566828226402694 0.0510033444816054 0.10367900126125 0.0574330792013424 0.0880608083055247 0.114054420251949 0.0677032372349256 0.102407840796645 0.0692674010293905
"most" 0.102477015869298 0.0735210610942086 0.155191433931454 0.154440154440154 0.12876254180602 0.0534427841552834 0.0822081329744704 0.0731265191776871 0.031729425182873 0.0514730091306626 0.0788477547237973 0.0509885035355236
"ever" 0.0746618258476313 0.0699346678701008 0.120288942766147 0.106793723815 0.141304347826087 0.0839051711237949 0.0619376344328202 0.0617970584600173 0.0583135381739287 0.0908892773838727 0.0559159376128921 0.0779258261580644
"even" 0.106868887977982 0.0747165255022445 0.0822701577467949 0.0673621950217695 0.104515050167224 0.06413134098634 0.0822081329744704 0.076216372100688 0.0420200495665074 0.064457191614073 0.106491589049272 0.0885083457597768
"just" 0.0775897405867541 0.0866711695826036 0.10533073226673 0.0599687833730387 0.0568561872909699 0.086577310331559 0.0957217986689039 0.0860009063568574 0.065173954429685 0.0871795109600412 0.0753922754331129 0.0692674010293905
"looked" 0.0453826784564033 0.0573822915857238 0.0567165481436238 0.060790273556231 0.0510033444816054 0.117574125141623 0.0991002150925123 0.0921806122028591 0.065173954429685 0.104800901473241 0.0722509306233999 0.0803309442493626
"hand" 0.0556303800433331 0.129110156067878 0.0324094560820707 0.0197157643966155 0.0326086956521739 0.0972658671626157 0.102478631516121 0.115869484612532 0.0797523389731672 0.089034394171957 0.0706802582185434 0.0760017316850257
"myself" 0.144931779586578 0.166169552716992 0.0641956533933324 0.0772200772200772 0.0861204013377926 0.099403578528827 0.106983186747599 0.0999052445103613 0.0986184836764971 0.032460456208526 0.0373820032355852 0.0298234643320987
"soon" 0.0790536979563155 0.0520027017495622 0.139609964661228 0.177441879569539 0.15133779264214 0.0817674597575835 0.0765774389351231 0.0499526222551807 0.0626012983337764 0.0528641715395994 0.0364395997926712 0.0548366924816008
"love" 0.0556303800433331 0.110580457743322 0.0729212761846591 0.0747556066705003 0.0635451505016722 0.0812330319160307 0.0495501075462562 0.0468627693321798 0.0754645788133195 0.123349733592399 0.0534028617651216 0.0851411804319592
"give" 0.0805176553258769 0.0777051865223343 0.0990981445586393 0.101043292532654 0.105351170568562 0.0684067637187627 0.0641899120485591 0.0551023771268488 0.0583135381739287 0.0649209124170519 0.0706802582185434 0.079849920631103
"thing" 0.0380628916085964 0.0251047525687541 0.248056990782003 0.0345025876940771 0.154682274247492 0.0411509437995682 0.0315318866203448 0.0360482841016768 0.0454502576943856 0.0760502116885466 0.0731933340663138 0.0726345663572081
"rather" 0.0600222521520173 0.0794983831343881 0.0909957805381216 0.0451819600755771 0.0618729096989967 0.0662690523525514 0.0709467448957758 0.0731265191776871 0.0643164023977155 0.056110217160452 0.0904707305197355 0.095242676415412
"let" 0.0614862095215787 0.105798600111178 0.0560932893728147 0.0616117637394233 0.024247491638796 0.0716133307680797 0.0315318866203448 0.0592221810241833 0.120057284475736 0.0941353230047253 0.0694237202946581 0.0981288181249699
"o" 0.043918721086842 0.00836825085625138 0.00498607016647242 0.00492894109915386 0.0108695652173913 0.025652536394536 0.0315318866203448 0.0133893626663371 0.0471653617583247 0.338052465371649 0.0197904723011921 0.21068834479773
"saw" 0.0556303800433331 0.0621641492178674 0.0673119472473776 0.084613488868808 0.0953177257525084 0.0999380063703799 0.0923433822452955 0.101965146459029 0.0677466105255936 0.0737316076736518 0.0493191135124947 0.0524315743903026
"enough" 0.0702699537389471 0.0836825085625138 0.0804003814343677 0.0870779594183849 0.0861204013377926 0.0571837790461532 0.0641899120485591 0.0442878918963457 0.0480229137902942 0.0955264854136621 0.074449871990199 0.0716725191206888
"back" 0.0614862095215787 0.0878666339906395 0.0405118201025884 0.0336810975108847 0.0334448160535117 0.0694756194018684 0.0653160508564286 0.0535574506653483 0.0994760357084666 0.121494850380483 0.0691095858136868 0.0880273221415172
"once" 0.0717339111085085 0.0717278644821547 0.0517304779771513 0.0468249404419617 0.0618729096989967 0.099403578528827 0.0945956598610345 0.116899435586866 0.0660315064616546 0.0524004507366205 0.0587431479416338 0.0726345663572081
"upon" 0.175674884347368 0.211597200222356 0.0990981445586393 0.0616117637394233 0.0819397993311037 0.0261869642360888 0.0529285239698645 0.0690067152803527 0.0171510406393908 0.0510092883276837 0.0417798859691834 0.0500264562990043
"these" 0.0893013995432453 0.0645550780339392 0.0411350788733974 0.0566828226402694 0.0535117056856187 0.0849740268069005 0.0900911046295566 0.140588307996539 0.0420200495665074 0.0510092883276837 0.0719367961424286 0.063014093992015
"something" 0.0702699537389471 0.0531981661575981 0.0704282411014229 0.0583258030066541 0.0627090301003344 0.0726821864511854 0.066442189664298 0.0540724261525151 0.0437351536304465 0.072804166067694 0.092041402924592 0.0870652749049978
"face" 0.0527024653042103 0.0974303492549268 0.0199442806658897 0.0221802349461924 0.0209030100334448 0.102610145578144 0.108109325555468 0.0700366662546863 0.0866127552289235 0.10943810950303 0.049633247993466 0.0841791331954399
"mother" 0.144931779586578 0.0848779729705497 0.0336559736236888 0.0903639201511542 0.169732441471572 0.022445969345219 0.0360364418518227 0.0473777448193466 0.0248690089271167 0.115466479941757 0.0433505583740399 0.0894703929962961
"sir" 0.0614862095215787 0.0376571288531312 0.0411350788733974 0.0624332539226156 0.100334448160535 0.168344770089143 0.0101352492708251 0.0128743871791703 0.0368747373746902 0.0839334653391886 0.113088413149669 0.0355957477512146
"house" 0.0834455700649997 0.0340707356290235 0.0573398069144328 0.0870779594183849 0.123745819397993 0.089783877380876 0.081081994166601 0.054587401639682 0.11148176415604 0.0779050949004623 0.0518321893602651 0.0481023618259657
"went" 0.0775897405867541 0.0579800237897417 0.0286699034572164 0.0550398422738848 0.0409698996655518 0.076957609183608 0.0630637732406897 0.0731265191776871 0.0754645788133195 0.100627414246431 0.0722509306233999 0.0822550387224013
"oh" 0.0995491011301751 0.0771074543183163 0.120288942766147 0.0780415674032695 0.0585284280936455 0.060924773937023 0.0281534701967364 0.038108186050344 0.0909005153887712 0.0301418521936313 0.0508897859173512 0.113521573909279
"heart" 0.0819816126954383 0.0884643661946575 0.0405118201025884 0.036967058243654 0.1061872909699 0.0871117381731119 0.0765774389351231 0.0860009063568574 0.0686041625575632 0.0755864908855676 0.0361254653116999 0.0514695271537833
"yes" 0.0688059963693857 0.0735210610942086 0.0779073463511315 0.0624332539226156 0.0510033444816054 0.107954423993672 0.0630637732406897 0.046347793845013 0.0480229137902942 0.0616748667961993 0.0571724755367773 0.0654192120833133
"those" 0.0746618258476313 0.0824870441544779 0.05920958322686 0.0484679208083463 0.0409698996655518 0.0534427841552834 0.0743251613193842 0.0556173526140156 0.0626012983337764 0.0690943996438624 0.0797901581667112 0.0692674010293905
"under" 0.0278151900216666 0.040645789873221 0.0392653025609703 0.0271091760453463 0.0426421404682274 0.0748198978173967 0.0822081329744704 0.0983603180488609 0.0686041625575632 0.0737316076736518 0.0794760236857399 0.0750396844485064
"got" 0.0483105931955261 0.0328752712209876 0.0224373157491259 0.0205372545798078 0.0225752508361204 0.0539772119968362 0.0461716911226478 0.0324434556915091 0.0677466105255936 0.16647576826944 0.0650258375610599 0.124585117129251
"because" 0.0731978684780699 0.0591754881977776 0.0330327148528798 0.0509323913579233 0.0551839464882943 0.0828363154406892 0.0765774389351231 0.0339883821530095 0.0831825471010454 0.0667757956289677 0.0697378547756295 0.0947616527971523
"home" 0.0936932716519295 0.0591754881977776 0.0810236402051768 0.0542183520906925 0.0576923076923077 0.0427542273242267 0.0405409970833005 0.0576772545626828 0.0780372349092281 0.0848609069451465 0.0480625755886095 0.0875462985232575
"things" 0.0863734848041225 0.0496117729334903 0.0386420437901612 0.0230017251293847 0.0175585284280936 0.035272237542487 0.0281534701967364 0.0453178428706794 0.0325869772148425 0.109901830306009 0.0983240925440181 0.114964644764058
"room" 0.0570943374128945 0.0723255966861727 0.0517304779771513 0.0920069005175388 0.0819397993311037 0.101006862053486 0.0731990225115148 0.0607671074856837 0.0806098910051367 0.0408074306621469 0.0436646928550112 0.0538746452450815
"get" 0.0790536979563155 0.0478185763214365 0.0417583376442065 0.0418959993428079 0.0267558528428094 0.0491673614228607 0.0596853568170813 0.0288386272813414 0.102906243836345 0.111756713517925 0.0625127617132895 0.101014959834528
"done" 0.101013058499736 0.0711301322781367 0.0885027454548854 0.0755770968536926 0.0593645484949833 0.0406165159580153 0.0360364418518227 0.0468627693321798 0.0531682259821115 0.0788325365064202 0.0618844927513469 0.0634951176102747
"sure" 0.0527024653042103 0.0478185763214365 0.127144789245047 0.084613488868808 0.11371237458194 0.0518395006306249 0.027027331388867 0.0324434556915091 0.0394473934705988 0.0658483540230098 0.0653399720420312 0.0548366924816008
"perhaps" 0.0424547637172806 0.0687392034620649 0.0617026183100962 0.0624332539226156 0.072742474916388 0.0555804955214947 0.0416671358911699 0.0787912495365221 0.0377322894066597 0.072804166067694 0.0628268961942608 0.0678243301746116
"going" 0.0380628916085964 0.0490140407294724 0.0747910524970863 0.0468249404419617 0.0493311036789298 0.0379443767502512 0.0259011925809975 0.0303835537428418 0.076322130845289 0.0945990438077043 0.0870152512290512 0.0788878733945837
"maggie" 0 0 0 0 0 0 0 0 0 0 0 0.592140074077637
"why" 0.0600222521520173 0.0747165255022445 0.0342792323944979 0.0427174895260002 0.0409698996655518 0.0550460676799419 0.054054662777734 0.0468627693321798 0.0831825471010454 0.0834697445362096 0.067224778927859 0.0846601568136996
"poor" 0.0746618258476313 0.040048057669203 0.0847631928300311 0.0312166269613078 0.0593645484949833 0.035272237542487 0.0382887194675616 0.0267787253326742 0.0445927056624161 0.101554855852388 0.0766488133569981 0.0962047236519313
"till" 0.0922293142823681 0.0938439560308191 0.0635723946225233 0.0763985870368849 0.0693979933110368 0.0598559182539174 0.0461716911226478 0.0514975487166811 0.129490356827401 0.0630660292051362 0.0238742205538191 0.0505074799172639
"another" 0.0585582947824559 0.0783029187263522 0.0704282411014229 0.047646430625154 0.06438127090301 0.0603903460954702 0.0653160508564286 0.0514975487166811 0.0728919227174109 0.0602837043872625 0.0565442065748347 0.0567607869546395
"put" 0.0409908063477192 0.0484163085254544 0.0386420437901612 0.0254661956789616 0.0359531772575251 0.0732166142927382 0.0608114956249507 0.0602521319985169 0.0728919227174109 0.089034394171957 0.0628268961942608 0.0779258261580644
"dear" 0.0556303800433331 0.0508072373415262 0.150205363764982 0.124866507845231 0.0986622073578595 0.016032835246585 0.00788297165508621 0.0267787253326742 0.0248690089271167 0.0329241770115049 0.0769629478379694 0.0572418105728991
"off" 0.036598934239035 0.0322775390169696 0.0610793595392871 0.0509323913579233 0.0476588628762542 0.0614592017785759 0.0461716911226478 0.029868578255675 0.108909108060132 0.0922804397928095 0.0549735341699782 0.0822550387224013
"father" 0.0527024653042103 0.0358639322410774 0.103460955954303 0.0952928612503081 0.020066889632107 0.025652536394536 0.0135136656944335 0.0324434556915091 0.0874703072608931 0.0347790602234207 0.0483767100695808 0.156332675934388
"through" 0.0614862095215787 0.0555890949736699 0.0380187850193522 0.0345025876940771 0.0309364548494983 0.0758887535005024 0.0574330792013424 0.105569974869196 0.0737494747493804 0.0667757956289677 0.0508897859173512 0.0557987397181202
"many" 0.101013058499736 0.0484163085254544 0.0860097103716492 0.0969358416166927 0.0836120401337793 0.0358066653840398 0.0439194135069089 0.0484076957936802 0.0274416650230253 0.0496181259187468 0.0643975685991173 0.0610899995189764
"having" 0.0819816126954383 0.0448299153013467 0.0916190393089307 0.0788630575864618 0.048494983277592 0.0454263665319908 0.0799558553587315 0.0473777448193466 0.0668890584936241 0.0366339434353364 0.0691095858136868 0.0442541728798884
"knew" 0.0629501668911401 0.0597732204017956 0.0548467718311966 0.047646430625154 0.0518394648829431 0.0598559182539174 0.0585592180092118 0.09527046512586 0.0334445292468121 0.0584288211753467 0.0546593996890069 0.0432921256433691
